Schwerin		Germany	 53° 38' 00"	 11° 23' 00"	1.0	EU	44.50
Selter		Germany	 50° 22' 09"	 8° 15' 59"	1.0	EU	225.18
Siegen		Germany	 50° 52' 00"	 8° 02' 00"	1.0	EU	252.97
Solingen		Germany	 51° 11' 00"	 7° 05' 00"	1.0	EU	227.76
Sonnenberg		Germany	 50° 22' 07"	 11° 11' 30"	1.0	EU	571.26
Stockert		Germany	 50° 34' 02"	 6° 43' 30"	1.0	EU	408.38
Stuttgart		Germany	 48° 47' 59"	 9° 15' 00"	1.0	EU	304.24
Uelzen		Germany	 52° 58' 11"	 10° 31' 11"	1.0	EU	82.07
Ulm		Germany	 48° 25' 00"	 10° 00' 00"	1.0	EU	546.08
Wiesbaden		Germany	 50° 05' 00"	 8° 15' 00"	1.0	EU	127.39
Witten		Germany	 51° 26' 00"	 7° 20' 00"	1.0	EU	92.30
Wolfsburg		Germany	 52° 26' 00"	 10° 48' 00"	1.0	EU	59.00
Wuppertal		Germany	 51° 16' 00"	 7° 11' 00"	1.0	EU	152.29
Wurzburg		Germany	 49° 49' 12"	 9° 53' 27"	1.0	EU	286.20
Zorneding		Germany	 48° 05' 13"	 11° 50' 13"	1.0	EU	565.87
Zwickau		Germany	 50° 42' 00"	 12° 30' 00"	1.0	EU	264.56
Accra		Ghana	 5° 35' 59"	-0° 10' 01"	0.0	--	59.02
Bolgatanga		Ghana	 10° 47' 08"	-0° 51' 05"	0.0	--	190.56
Takoradi		Ghana	 4° 53' 00"	-1° 46' 00"	0.0	--	3.99
Atenas		Greece	 37° 58' 04"	 23° 43' 14"	2.0	EU	131.23
Athens		Greece	 38° 01' 36"	 23° 44' 00"	2.0	EU	77.82
Khaniá		Greece	 35° 32' 12"	 24° 08' 59"	2.0	EU	127.24
Thessaloníki		Greece	 40° 37' 00"	 22° 07' 30"	2.0	EU	101.98
Godthåb		Greenland	 64° 12' 00"	-51° 40' 47"	-3.0	EU	1.93
Sondrestrom		Greenland	 67° 01' 11"	-50° 43' 11"	-3.0	EU	232.69
Thule		Greenland	 76° 32' 24"	-68° 42' 00"	-3.0	EU	89.90
Agana		Guam	 13° 28' 54"	 144° 47' 35"	10.0	--	78.93
Anderson AFB		Guam	 13° 35' 12"	 144° 56' 12"	10.0	--	172.99
Guatemala City		Guatemala	 14° 34' 58"	-90° 31' 58"	-6.0	--	1482.82
Conakry		Guinea	 9° 34' 00"	-13° 37' 00"	0.0	--	8.68
Kankan		Guinea	 10° 23' 00"	-9° 31' 00"	0.0	--	428.31
Bafata		Guinea Bissau	 12° 11' 00"	-14° 40' 00"	0.0	--	27.76
Bissau		Guinea Bissau	 11° 53' 00"	-15° 39' 00"	0.0	--	33.98
Georgetown		Guyana	 6° 28' 59"	-58° 16' 00"	-4.0	--	17.04
Port-au-Prince		Haiti	 18° 34' 59"	-72° 19' 59"	-5.0	--	1.51
Tegucigalpa		Honduras	 14° 04' 00"	-87° 13' 00"	-6.0	--	986.71
Tai Tam		Hong Kong	 22° 15' 00"	 114° 12' 00"	8.0	--	399.97
Budapest	Pest	Hungary	 47° 29' 06"	 19° 03' 45"	1.0	EU	103.69
Békéscsaba	Békés	Hungary	 46° 40' 44"	 21° 05' 44"	1.0	EU	87.76
Debrecen	Hajdú-Bihar	Hungary	 47° 33' 06"	 21° 37' 06"	1.0	EU	126.16
Eger	Heves	Hungary	 47° 53' 56"	 20° 22' 56"	1.0	EU	156.30
Győr	Győr-Moson-Sopron	Hungary	 47° 41' 02"	 17° 38' 02"	1.0	EU	117.41
Kaposvár	Somogy	Hungary	 46° 21' 49"	 17° 46' 49"	1.0	EU	143.33
Kecskemét	Bács-Kiskun	Hungary	 46° 54' 01"	 19° 41' 01"	1.0	EU	118.50
Miskolc	Borsod-Abaúj-Zemplén	Hungary	 48° 06' 15"	 20° 47' 15"	1.0	EU	123.63
Nyíregyháza	Szabolcs-Szatmár-Bereg	Hungary	 47° 57' 11"	 21° 43' 11"	1.0	EU	112.92
Pécs	Baranya	Hungary	 46° 04' 16"	 18° 13' 16"	1.0	EU	127.96
Salgótarján	Nógrád	Hungary	 48° 05' 07"	 19° 47' 07"	1.0	EU	239.50
Sopron	Győr-Moson-Sopron	Hungary	 47° 41' 05"	 16° 34' 05"	1.0	EU	230.03
Szeged	Csongrád	Hungary	 46° 15' 18"	 20° 08' 18"	1.0	EU	81.79
Szekszárd	Tolna	Hungary	 46° 21' 21"	 18° 42' 21"	1.0	EU	93.42
Szolnok	Jász-Nagykun-Szolnok	Hungary	 47° 10' 28"	 20° 10' 28"	1.0	EU	85.87
Szombathely	Vas	Hungary	 47° 14' 06"	 16° 37' 06"	1.0	EU	216.10
Székesfehérvár	Fejér	Hungary	 47° 11' 19"	 18° 24' 19"	1.0	EU	107.68
Tatabánya	Komárom-Esztergom	Hungary	 47° 35' 10"	 18° 23' 10"	1.0	EU	140.33
Veszprém	Veszprém	Hungary	 47° 05' 34"	 17° 54' 34"	1.0	EU	261.13
Zalaegerszeg	Zala	Hungary	 46° 50' 43"	 16° 50' 43"	1.0	EU	152.94
Keflavik		Iceland	 64° 00' 00"	-22° 37' 01"	0.0	--	40.00
Reykjavik		Iceland	 64° 08' 04"	-21° 57' 29"	0.0	EU	4.11
Bangalore		India	 12° 58' 00"	 77° 34' 00"	5.5	--	893.24
Chennai		India	 13° 00' 00"	 80° 10' 58"	5.5	--	19.04
GMRT		India	 19° 06' 00"	 74° 03' 00"	5.5	--	663.25
Gauribidanur		India	 13° 36' 02"	 77° 25' 59"	5.5	--	683.00
Gurushikhar		India	 24° 39' 00"	 72° 43' 00"	5.5	--	327.37
Hyderabad	Andhra Pradesh	India	 17° 22' 31"	 78° 28' 28"	5.5	--	500.74
Kodaikanal		India	 10° 13' 08"	 77° 28' 00"	5.5	--	2259.25
Kolkata		India	 22° 31' 59"	 88° 22' 00"	5.5	--	13.59
Mumbai		India	 18° 58' 00"	 72° 49' 59"	5.5	--	10.13
Nagpur		India	 21° 04' 59"	 79° 02' 59"	5.5	--	307.78
Naini Tal		India	 29° 21' 06"	 79° 27' 29"	5.5	--	1601.59
New Delhi		India	 28° 53' 59"	 77° 13' 00"	5.5	--	213.73
Ooty		India	 11° 22' 08"	 76° 40' 00"	5.5	--	2008.56
Pune	Maharashtra	India	 18° 31' 13"	 73° 51' 24"	5.5	--	560.27
Vainu Bappu		India	 12° 24' 05"	 78° 49' 59"	5.5	--	700.45
Bali		Indonesia	-8° 45' 00"	 115° 10' 00"	8.0	--	4.79
Bosscha		Indonesia	-6° 53' 21"	 107° 35' 56"	7.5	--	961.34
Djakarta		Indonesia	-6° 09' 00"	 106° 50' 59"	7.0	--	3.93
Jakarta		Indonesia	-6° 09' 00"	 106° 50' 59"	7.0	--	3.93
Jatiluhur		Indonesia	-6° 31' 16"	 107° 00' 00"	7.0	--	382.54
Palembang		Indonesia	-2° 53' 59"	 104° 42' 00"	7.0	--	13.57
Ujung Pandang		Indonesia	-5° 04' 00"	 119° 32' 59"	8.0	--	5.70
Bandar Abbass		Iran	 27° 13' 33"	 56° 22' 37"	3.5	IR	10.45
Bandar Lengeh		Iran	 26° 31' 58"	 54° 49' 30"	3.5	IR	25.88
Biruni		Iran	 29° 35' 00"	 52° 30' 00"	3.5	IR	1540.60
Esfahan		Iran	 32° 45' 00"	 51° 51' 50"	3.5	IR	1541.00
Shiraz		Iran	 29° 32' 23"	 52° 35' 24"	3.5	IR	1490.00
Tabriz		Iran	 38° 07' 59"	 46° 14' 09"	3.5	IR	1351.20
Tehran		Iran	 35° 45' 00"	 51° 30' 00"	3.5	IR	1343.82
Baghdad		Iraq	 33° 13' 59"	 44° 22' 00"	3.0	--	37.64
Basrah		Iraq	 30° 34' 00"	 47° 46' 37"	3.5	--	3.33
Samarrah		Iraq	 34° 12' 00"	 43° 54' 18"	3.0	--	78.00
Athlone	Leinster	Ireland	 53° 25' 59"	-7° 57' 59"	0.0	EU	37.00
Cork	Munster	Ireland	 51° 53' 59"	-8° 28' 59"	0.0	EU	3.57
Donegal	Ulster	Ireland	 54° 38' 59"	-8° 06' 59"	0.0	EU	1.43
Dublin	Leinster	Ireland	 53° 25' 58"	-6° 15' 00"	0.0	EU	65.09
Dunsink	Leinster	Ireland	 53° 23' 02"	-6° 20' 15"	0.0	EU	60.68
Galway	Connacht	Ireland	 53° 15' 59"	-9° 03' 59"	0.0	EU	5.00
Kenmar	Munster	Ireland	 53° 52' 59"	-9° 35' 59"	0.0	EU	5.49
Moville	Ulster	Ireland	 53° 10' 58"	-7° 02' 58"	0.0	EU	69.55
Shannon	Munster	Ireland	 52° 42' 00"	-8° 55' 01"	0.0	EU	0.01
Waterford	Munster	Ireland	 52° 25' 19"	-7° 13' 19"	0.0	EU	137.03
Douglas		Isle of Man	 54° 04' 47"	-4° 37' 40"	0.0	EU	7.00
Be'er Sheva		Israel	 31° 15' 00"	 34° 47' 00"	2.0	ZN	281.87
Bnei Brak		Israel	 32° 05' 00"	 34° 52' 00"	2.0	ZN	45.33
Haifa		Israel	 32° 49' 00"	 34° 59' 00"	2.0	ZN	131.75
Holon		Israel	 32° 02' 00"	 34° 47' 00"	2.0	ZN	20.97
Jerusalem		Israel	 31° 46' 00"	 35° 13' 59"	2.0	ZN	678.36
Mitzpe Ramon		Israel	 30° 35' 08"	 34° 45' 45"	1.0	ZN	633.00
Petach Tikva		Israel	 31° 52' 00"	 34° 55' 00"	2.0	ZN	144.16
Ra'anana		Israel	 32° 10' 59"	 34° 52' 30"	2.0	ZN	52.76
Ramat Gan		Israel	 32° 04' 00"	 34° 48' 00"	2.0	ZN	32.13
Rehovot		Israel	 31° 53' 49"	 34° 49' 08"	2.0	ZN	68.39
Tel Aviv		Israel	 32° 01' 01"	 34° 52' 58"	2.0	ZN	36.23
Alessandria		Italy	 44° 54' 46"	 8° 36' 53"	1.0	EU	93.86
Ancona		Italy	 43° 36' 11"	 13° 30' 27"	1.0	EU	12.47
Andria		Italy	 41° 13' 35"	 16° 17' 44"	1.0	EU	158.00
Aosta		Italy	 45° 44' 13"	 7° 18' 47"	1.0	EU	585.45
Arcetri		Italy	 43° 45' 02"	 11° 15' 15"	1.0	EU	180.04
Arese		Italy	 45° 36' 00"	 9° 09' 00"	1.0	EU	183.26
Arezzo		Italy	 43° 27' 46"	 11° 52' 46"	1.0	EU	263.87
Asiago		Italy	 45° 51' 08"	 11° 31' 45"	1.0	EU	1098.42
Aviano		Italy	 46° 01' 58"	 12° 35' 59"	1.0	EU	115.64
Bari		Italy	 41° 06' 23"	 16° 50' 48"	1.0	EU	22.03
Barletta		Italy	 41° 19' 05"	 16° 16' 46"	1.0	EU	21.49
Bergamo		Italy	 45° 41' 38"	 9° 40' 13"	1.0	EU	252.34
Bologna		Italy	 44° 32' 16"	 11° 17' 23"	1.0	EU	33.41
Bolzano		Italy	 46° 29' 49"	 11° 21' 16"	1.0	EU	269.38
Brera		Italy	 45° 28' 00"	 9° 11' 30"	1.0	EU	121.91
Brescia		Italy	 45° 32' 38"	 10° 12' 52"	1.0	EU	149.92
Brindisi		Italy	 40° 38' 12"	 17° 56' 44"	1.0	EU	5.05
Cagliari		Italy	 39° 08' 02"	 8° 58' 30"	1.0	EU	115.97
Campobasso		Italy	 41° 33' 24"	 14° 40' 02"	1.0	EU	664.19
Caserta		Italy	 41° 04' 16"	 14° 20' 00"	1.0	EU	65.61
Catania		Italy	 37° 30' 02"	 15° 05' 15"	1.0	EU	8.53
Catanzaro		Italy	 38° 54' 51"	 16° 35' 09"	1.0	EU	361.68
Como		Italy	 45° 48' 34"	 9° 05' 03"	1.0	EU	213.00
Cosenza		Italy	 39° 18' 11"	 16° 15' 06"	1.0	EU	239.05
Damecuta		Italy	 40° 33' 05"	 14° 11' 44"	1.0	EU	0.00
Decimomannu		Italy	 39° 24' 35"	 8° 58' 01"	1.0	EU	52.74
Ferrara		Italy	 44° 50' 08"	 11° 37' 06"	1.0	EU	11.94
Florence		Italy	 43° 46' 38"	 11° 14' 56"	1.0	EU	47.92
Foggia		Italy	 41° 27' 37"	 15° 33' 09"	1.0	EU	68.85
Forlì		Italy	 44° 13' 00"	 12° 02' 57"	1.0	EU	29.18
Genoa		Italy	 44° 24' 46"	 8° 50' 59"	1.0	EU	5.46
Grosseto		Italy	 42° 45' 36"	 11° 06' 53"	1.0	EU	20.54
Ischia		Italy	 40° 44' 34"	 13° 56' 32"	1.0	EU	5.35
Istrana		Italy	 45° 44' 13"	 12° 08' 02"	1.0	EU	67.18
L'Aquila		Italy	 42° 21' 21"	 13° 23' 45"	1.0	EU	694.36
La Spezia		Italy	 44° 06' 18"	 9° 49' 08"	1.0	EU	6.13
Lampedusa		Italy	 35° 29' 59"	 12° 36' 21"	1.0	EU	6.85
Latina		Italy	 41° 27' 59"	 12° 54' 12"	1.0	EU	20.78
Lecce		Italy	 40° 21' 04"	 18° 10' 08"	1.0	EU	50.74
Lecco	Lecco	Italy	 45° 51' 11"	 9° 24' 11"	1.0	EU	225.11
Livorno		Italy	 43° 33' 00"	 10° 19' 15"	1.0	EU	11.41
Loiano		Italy	 44° 15' 05"	 11° 20' 15"	1.0	EU	765.33
Lucca		Italy	 43° 50' 35"	 10° 30' 19"	1.0	EU	17.40
Massa		Italy	 44° 01' 28"	 10° 07' 21"	1.0	EU	16.64
Messina		Italy	 38° 11' 14"	 15° 32' 58"	1.0	EU	33.55
Milan		Italy	 45° 28' 59"	 9° 11' 59"	1.0	EU	123.41
Modena		Italy	 44° 38' 49"	 10° 55' 31"	1.0	EU	33.17
Mount Ekar		Italy	 45° 50' 08"	 11° 34' 14"	1.0	EU	1040.54
Mount Mario		Italy	 41° 45' 03"	 13° 43' 59"	1.0	EU	1062.86
Naples		Italy	 40° 37' 00"	 14° 11' 59"	1.0	EU	87.24
Novara		Italy	 45° 26' 44"	 8° 37' 23"	1.0	EU	160.02
Obs. Milan		Italy	 45° 42' 00"	 9° 25' 45"	1.0	EU	295.76
Oggiono	Lecco	Italy	 45° 47' 10"	 9° 20' 10"	1.0	EU	266.74
Olbia		Italy	 40° 55' 23"	 9° 30' 07"	1.0	EU	10.39
Otranto		Italy	 40° 08' 38"	 18° 29' 28"	1.0	EU	22.63
Padova		Italy	 45° 24' 24"	 11° 52' 33"	1.0	EU	16.98
Palermo		Italy	 38° 06' 07"	 13° 21' 15"	1.0	EU	42.20
Pantelleria		Italy	 36° 49' 46"	 11° 56' 35"	1.0	EU	23.27
Parma		Italy	 44° 48' 03"	 10° 19' 43"	1.0	EU	57.69
Perugia		Italy	 43° 06' 22"	 12° 23' 11"	1.0	EU	427.00
Pesaro		Italy	 43° 54' 16"	 12° 54' 18"	1.0	EU	9.14
Pescara		Italy	 42° 27' 50"	 14° 12' 51"	1.0	EU	4.30
Piacenza		Italy	 45° 03' 08"	 9° 41' 34"	1.0	EU	61.63
Pisa		Italy	 43° 42' 57"	 10° 24' 03"	1.0	EU	2.74
Potenza		Italy	 40° 38' 17"	 15° 48' 19"	1.0	EU	792.64
Prato		Italy	 43° 52' 47"	 11° 05' 46"	1.0	EU	59.82
Procida		Italy	 40° 45' 30"	 14° 01' 00"	1.0	EU	45.60
Ravenna		Italy	 44° 25' 02"	 12° 11' 54"	1.0	EU	4.63
Reggio di Calabria		Italy	 38° 06' 29"	 15° 38' 50"	1.0	EU	34.49
Rimini		Italy	 44° 03' 33"	 12° 34' 00"	1.0	EU	8.70
Rome		Italy	 41° 52' 00"	 12° 37' 00"	1.0	EU	55.02
Salerno		Italy	 40° 40' 44"	 14° 45' 56"	1.0	EU	27.66
Santa Maria Capua Vetere		Italy	 41° 04' 41"	 14° 15' 21"	1.0	EU	36.28
Sassari		Italy	 40° 43' 26"	 8° 33' 49"	1.0	EU	223.37
Savona		Italy	 44° 18' 26"	 8° 28' 49"	1.0	EU	8.73
Siena		Italy	 43° 19' 16"	 11° 19' 39"	1.0	EU	334.25
Sigonella		Italy	 37° 23' 59"	 14° 55' 30"	1.0	EU	19.74
Siracusa		Italy	 37° 04' 56"	 15° 17' 07"	1.0	EU	56.31
Taranto		Italy	 40° 27' 31"	 17° 14' 47"	1.0	EU	0.50
Terni		Italy	 42° 33' 39"	 12° 38' 52"	1.0	EU	125.81
Trapani		Italy	 37° 53' 59"	 12° 28' 58"	1.0	EU	5.92
Trento		Italy	 46° 03' 51"	 11° 07' 28"	1.0	EU	195.85
Treviso		Italy	 45° 40' 09"	 12° 14' 38"	1.0	EU	14.28
Trieste		Italy	 45° 38' 06"	 13° 01' 14"	1.0	EU	1.80
Turin		Italy	 45° 02' 03"	 7° 46' 30"	1.0	EU	434.15
Udine		Italy	 46° 03' 48"	 13° 14' 09"	1.0	EU	110.65
Venice		Italy	 45° 25' 00"	 12° 18' 00"	1.0	EU	0.00
Verona		Italy	 45° 26' 16"	 10° 59' 38"	1.0	EU	59.89
Vicenza		Italy	 45° 32' 57"	 11° 32' 57"	1.0	EU	34.37
Abidjan		Ivory coast	 5° 15' 00"	-3° 56' 00"	0.0	--	7.00
Yamoussoukro		Ivory coast	 6° 54' 00"	-5° 21' 00"	0.0	--	195.87
Kingston		Jamaica	 18° 00' 00"	-76° 44' 59"	-5.0	--	172.78
Montego Bay		Jamaica	 18° 30' 00"	-77° 55' 00"	-5.0	--	3.00
Amami Island		Japan	 28° 19' 15"	 129° 8' 55"	9.0	--	219.57
Ayase		Japan	 35° 27' 00"	 139° 26' 59"	9.0	--	55.70
Chitose		Japan	 42° 47' 59"	 141° 40' 00"	9.0	--	19.10
Fujigane		Japan	 35° 26' 06"	 138° 36' 45"	9.0	--	1009.27
Fukuoka		Japan	 33° 34' 59"	 130° 26' 59"	9.0	--	6.40
Hida		Japan	 36° 59' 04"	 135° 47' 44"	9.0	--	694.72
Kiso		Japan	 35° 47' 07"	 137° 37' 45"	9.0	--	1076.01
Kwasan		Japan	 34° 59' 04"	 135° 47' 44"	9.0	--	65.64
Kyoto		Japan	 35° 00' 00"	 135° 46' 00"	9.0	--	37.60
Mizusawa		Japan	 39° 08' 01"	 141° 07' 59"	9.0	--	63.92
Nagasaki		Japan	 32° 55' 00"	 129° 55' 00"	9.0	--	0.52
Nagoya		Japan	 35° 15' 00"	 136° 55' 00"	9.0	--	12.62
Nobeyama		Japan	 35° 36' 03"	 138° 28' 45"	9.0	--	264.04
Okayama		Japan	 34° 34' 04"	 133° 35' 44"	9.0	--	149.84
Okinawa		Japan	 26° 21' 00"	 127° 46' 00"	9.0	--	38.96
Osaka		Japan	 34° 46' 58"	 135° 26' 59"	9.0	--	12.94
Sapporo		Japan	 43° 07' 01"	 141° 22' 58"	9.0	--	5.00
Sugadaira		Japan	 36° 31' 03"	 138° 19' 14"	9.0	--	1306.31
Tokyo		Japan	 35° 40' 59"	 139° 43' 59"	9.0	--	30.61
Toyokawa		Japan	 34° 50' 02"	 137° 22' 14"	9.0	--	18.89
Amman		Jordan	 31° 56' 59"	 35° 57' 00"	2.0	JD	864.27
Aqaba		Jordan	 29° 36' 00"	 35° 00' 35"	2.0	JD	47.44
Alma Ata		Kazakhstan	 43° 11' 03"	 76° 57' 29"	5.0	--	1255.77
Kisumu		Kenya	-0° 06' 00"	 34° 45' 00"	3.0	--	1157.17
Mombasa		Kenya	-4° 02' 00"	 39° 37' 00"	3.0	--	57.92
Nairobi		Kenya	-1° 16' 59"	 36° 49' 00"	3.0	--	1682.18
Paris	Christmas Island	Kiribati	 1° 58' 00"	-157° 27' 00"	14.0	--	10.00
Kuwait City		Kuwait	 29° 04' 00"	 47° 58' 59"	3.0	--	50.20
Sabahiya	Ahmadi	Kuwait	 29° 06' 48"	 48° 06' 03"	3.0	--	51.27
Wafra		Kuwait	 28° 33' 01"	 48° 06' 45"	3.0	--	90.09
Riga		Latvia	 56° 46' 06"	 24° 24' 15"	2.0	--	51.86
Beirut		Lebanon	 33° 52' 59"	 35° 30' 00"	2.0	LB	93.80
Lee		Lebanon	 33° 54' 04"	 35° 28' 14"	3.0	--	2.28
Maseru		Lesotho	-29° 31' 00"	 27° 49' 00"	2.0	--	2278.73
Teyateayneng		Lesotho	-29° 15' 00"	 28° 14' 00"	2.0	--	2432.36
Harbel		Liberia	 6° 15' 00"	-10° 21' 00"	0.0	--	8.56
Harper		Liberia	 4° 39' 00"	-8° 12' 00"	0.0	--	32.10
Monrovia		Liberia	 6° 15' 00"	-10° 20' 59"	0.0	--	8.55
Yekepa		Liberia	 7° 58' 00"	-8° 53' 00"	0.0	--	447.14
Al Jawf		Libya	 24° 13' 00"	 23° 18' 00"	1.0	--	379.83
Benghazi		Libya	 32° 05' 00"	 20° 16' 00"	1.0	--	123.66
Misratah		Libya	 32° 19' 00"	 15° 03' 00"	1.0	--	18.48
Tobruk		Libya	 32° 06' 00"	 23° 55' 00"	1.0	--	54.55
Tripoli		Libya	 32° 49' 59"	 13° 13' 00"	1.0	--	23.16
Alytus		Lithuania	 54° 22' 53"	 24° 02' 53"	2.0	RU	93.38
Kaunas		Lithuania	 54° 54' 21"	 23° 51' 21"	2.0	RU	15.00
Klaipėda		Lithuania	 55° 44' 36"	 21° 06' 36"	2.0	RU	26.00
Marijampolė		Lithuania	 54° 33' 14"	 23° 20' 14"	2.0	RU	71.19
Panevėžys		Lithuania	 55° 44' 14"	 24° 21' 14"	2.0	RU	50.27
Vilnius		Lithuania	 54° 41' 00"	 25° 17' 15"	2.0	RU	103.28
Šiauliai		Lithuania	 55° 55' 43"	 23° 18' 43"	2.0	RU	130.45
Luxembourg City		Luxembourg	 49° 37' 01"	 6° 12' 00"	1.0	EU	359.75
Skopje		Macedonia	 41° 59' 00"	 21° 26' 00"	1.0	EU	253.83
Antananarivo		Madagascar	-18° 48' 00"	 47° 29' 00"	3.0	--	1271.86
Antsirabe		Madagascar	-20° 27' 00"	 47° 03' 00"	3.0	--	1123.22
Majunga		Madagascar	-15° 40' 00"	 46° 21' 00"	3.0	--	19.67
Toamasina		Madagascar	-18° 15' 00"	 49° 40' 00"	3.0	--	2.02
Toliara		Madagascar	-23° 23' 00"	 43° 44' 00"	3.0	--	5.23
Blantyre		Malawi	-16° 19' 00"	 35° 39' 00"	2.0	--	514.45
Karonga		Malawi	-10° 34' 00"	 34° 35' 00"	2.0	--	479.00
Lilongwe		Malawi	-13° 47' 00"	 33° 46' 00"	2.0	--	1227.44
Mzuzu		Malawi	-11° 46' 00"	 34° 02' 00"	2.0	--	701.92
Zomba		Malawi	-15° 39' 00"	 35° 31' 00"	2.0	--	674.08
Butterworth		Malaysia	 5° 28' 00"	 100° 24' 00"	8.0	--	7.41
Kota Kinabalu		Malaysia	 5° 56' 12"	 116° 02' 59"	8.0	--	8.95
Kuala Lumpur		Malaysia	 3° 07' 59"	 101° 42' 00"	8.0	--	60.47
Kuching		Malaysia	 1° 29' 12"	 110° 19' 59"	8.0	--	22.68
Penang		Malaysia	 5° 17' 59"	 100° 16' 59"	8.0	--	5.42
Sibu		Malaysia	 2° 21' 00"	 111° 49' 59"	8.0	--	22.61
Male		Maldives	 4° 00' 00"	 73° 00' 00"	5.0	--	6.00
Bamako		Mali	 12° 32' 00"	-7° 57' 00"	0.0	--	375.77
Gao		Mali	 16° 19' 00"	-0° 09' 00"	0.0	--	298.75
Segou		Mali	 13° 24' 00"	-6° 09' 00"	0.0	--	288.69
Tombouctou		Mali	 16° 43' 00"	-3° 00' 00"	0.0	--	267.40
Valletta		Malta	 35° 49' 59"	 14° 28' 59"	1.0	EU	107.12
Ine		Marshall Islands	 7° 01' 00"	 171° 28' 59"	12.0	--	-10.00
Jaluit		Marshall Islands	 5° 54' 24"	 169° 38' 30"	12.0	--	0.00
Kili		Marshall Islands	 5° 39' 00"	 169° 07' 00"	12.0	--	6.00
Kwajalein Atoll		Marshall Islands	 9° 00' 00"	 167° 35' 59"	12.0	--	7.00
Majuro		Marshall Islands	 7° 03' 47"	 171° 16' 10"	12.0	--	1.47
Maloelap		Marshall Islands	 8° 42' 29"	 171° 13' 59"	12.0	--	8.00
Mili		Marshall Islands	 6° 04' 59"	 171° 43' 59"	12.0	--	8.40
Namorik		Marshall Islands	 5° 37' 54"	 168° 07' 30"	12.0	--	13.42
Taora Island		Marshall Islands	 8° 42' 29"	 171° 13' 59"	12.0	--	8.00
Tinak		Marshall Islands	 7° 07' 59"	 171° 55' 00"	12.0	--	0.00
Utirik		Marshall Islands	 11° 13' 59"	 169° 50' 59"	12.0	--	2.99
Wotje		Marshall Islands	 9° 28' 00"	 170° 13' 59"	12.0	--	2.90
F'Dérik		Mauritania	 22° 30' 00"	-12° 40' 30"	0.0	--	293.38
Nouakchott		Mauritania	 18° 06' 00"	-15° 57' 00"	0.0	--	5.80
Plaisance		Mauritius	-20° 25' 59"	 57° 42' 00"	4.0	--	29.71
Acapulco		Mexico	 16° 45' 00"	-99° 46' 01"	-6.0	MX	1.75
Mexico City		Mexico	 19° 28' 00"	-99° 08' 59"	-6.0	--	2240.56
San Pedro Martir		Mexico	 31° 02' 06"	-115° 27' 45"	-6.0	MX	2630.04
St. María Tonantzintla		Mexico	 19° 02' 00"	-98° 16' 14"	-6.0	MX	2134.01
Chuuk		Micronesia	 7° 27' 34"	 151° 50' 20"	11.0	--	0.00
Kosrae		Micronesia	 5° 22' 02"	 162° 58' 35"	11.0	--	0.00
Pohnpei		Micronesia	 6° 59' 04"	 158° 12' 55"	11.0	--	3.31
Truk Atoll		Micronesia	 7° 27' 19"	 151° 50' 13"	11.0	--	0.16
Yap Island		Micronesia	 9° 29' 51"	 138° 05' 21"	11.0	--	22.81
Monte Carlo		Monaco	 43° 43' 00"	 7° 46' 59"	1.0	--	110.13
Agadir		Morocco	 30° 20' 00"	-9° 24' 00"	0.0	--	68.93
Ben Guerir		Morocco	 32° 07' 39"	-7° 52' 47"	0.0	--	433.75
Casablanca		Morocco	 33° 31' 59"	-7° 40' 59"	0.0	--	104.23
Fes		Morocco	 34° 05' 00"	-5° 00' 00"	0.0	--	345.64
Marrakech		Morocco	 31° 37' 00"	-8° 02' 00"	0.0	--	459.36
Meknès		Morocco	 33° 53' 00"	-5° 32' 00"	0.0	--	553.94
Ouarzazate		Morocco	 30° 56' 00"	-6° 54' 00"	0.0	--	1130.90
Rabat		Morocco	 34° 02' 59"	-6° 45' 00"	0.0	--	80.06
Tangier		Morocco	 35° 52' 00"	-5° 54' 59"	0.0	--	57.00
Beira		Mozambique	-19° 48' 00"	 34° 54' 00"	2.0	--	13.25
Maputo		Mozambique	-25° 55' 00"	 32° 34' 00"	2.0	--	35.62
Nampula		Mozambique	-15° 06' 00"	 39° 17' 00"	2.0	--	417.28
Pemba		Mozambique	-12° 58' 00"	 40° 30' 00"	2.0	--	57.95
Mandalay		Myanmar	 22° 00' 00"	 96° 07' 59"	6.5	--	78.17
Rangoon		Myanmar	 16° 46' 00"	 96° 09' 00"	6.5	--	0.00
Sittwe		Myanmar	 20° 07' 59"	 92° 52' 59"	6.5	--	7.58
Katima Mulilo		Namibia	-17° 05' 00"	 24° 27' 00"	0.0	NB	1048.42
Ondangwa		Namibia	-17° 54' 00"	 15° 58' 00"	0.0	NB	1096.04
Walvis Bay		Namibia	-22° 58' 00"	 14° 40' 00"	0.0	NB	102.56
Windhoek		Namibia	-23° 50' 00"	 29° 25' 00"	0.0	NB	1222.30
Windhoek	Khomas Hochland	Namibia	-22° 33' 35"	 17° 04' 34"	1.0	NB	1673.73
Kathmandu		Nepal	 27° 49' 00"	 85° 20' 59"	5.75	--	1963.77
Amsterdam		Netherlands	 52° 21' 00"	 4° 51' 59"	1.0	EU	2.53
Dwingeloo Obs.		Netherlands	 52° 48' 08"	 6° 23' 44"	1.0	EU	10.16
Franeker		Netherlands	 53° 12' 00"	 5° 32' 00"	1.0	EU	-2.33
Groningen		Netherlands	 53° 13' 00"	 6° 35' 00"	1.0	EU	0.18
