Lahti                           Finland          61 00 00 N   25 40 00 E
Lajes                           Azores           38 46 12 N  27  6  0 W
Lake Charles                    Louisiana        30 13 41 N  93 13  0 W
Lake City                       Florida          30  8 59 N  82 40  1 W
Lakeland                        Florida          28  0  2 N  81 33 37 W
Lake Oswego                     Oregon           45 25  1 N 122 40  1 W
Lake Village                    Arkansas         33 19 58 N  91 16 58 W
Lake Villa                      Illinois         42 19 47 N  88  4 40 W
Lakewood                        California       33 57  0 N 118  8 13 W
Lakewood                        Colorado         39 44 24 N 105  4 40 W
Lakewood                        Colorado         39 44 24 N 105  4 40 W
Lakewood                        Ohio             41 29 12 N  81 48 11 W
Lakota                          North Dakota     48  4  1 N  98 20 59 W
Lamar                           Colorado         38  4  1 N 102 43 58 W
La Mesa                         California       32 46  5 N 117  2 31 W
Lanai City                      Hawaii           20 49 58 N 156 55 58 W
Lancaster                       New Hampshire    44 25  1 N  71 30  0 W
Lancaster                       Pennsylvania     40  2 25 N  76 18 28 W
Lander                          Wyoming          42 50  6 N 108 43 58 W
Lansing                         Michigan         42 44  0 N  84 33 15 W
La Paz                          Bolivia          16 31  1 S  68 10 58 W
LaPeer                          Michigan         43  3 34 N  83 17  7 W
Laramie                         Wyoming          41 18 42 N 105 35  5 W
Laredo                          Texas            27 30 21 N  99 30 29 W
Largo                           Florida          27 55  5 N  82 47 24 W
La Rochelle                     France           46 10  0 N   1  8 59 W
Las Cruces                      New Mexico       32 18 42 N 106 46 40 W
Las Palmas                      Canary Island    27 55 58 N  15 22 58 W
Las Vegas                       Nevada           36 10 19 N 115  8 38 W
Latham                          Australia        35 21  0 S 149 10 11 E
Laurel                          Delaware         38 30  0 N  75 40  1 W
Laurel                          Maryland         39  6  0 N  76 50 59 W
Laurel                          Mississippi      31 41 17 N  89  7 59 W
Laval                           Canada           45 29 56 N  73 36 14 W
La Verne                        California       34  4 58 N 117 46 58 W
Lawrence                        Kansas           38 57 47 N  95 14 17 W
Lawrence                        Massachusetts    42 42 15 N  71 10  8 W
Lawton                          Oklahoma         34 36 42 N  98 24 42 W
Layton                          Utah             41  3 42 N 111 57 46 W
Learmonth                       Australia        22 14 12 S 114  4 59 E
Leavenworth                     Kansas           39 18 42 N  94 54 47 W
Leavenworth                     Washington       47 34 58 N 120 39  0 W
Lebanon                         Kentucky         37 31 58 N  85 15  0 W
Lebanon                         Missouri         37 40  1 N  92 43  1 W
Lebanon                         New Hampshire    43 40  1 N  72 15  0 W
Leck                            Germany          54 47 20 N   8 56 31 E
Leeds                           United Kingdom   53 47 59 N   1 32 59 W
Le Havre                        France           49 31  0 N   0  7  0 E
Leipzig                         Germany          51 24 32 N  12 13 26 E
Lemmon                          South Dakota     45 55  1 N 102 10  1 W
Lethbridge                      Canada           49 37 11 N 112 46 48 W
Leverkusen                      Germany          51 01 00 N    6 59 00 E
Lewes                           Delaware         38 45  0 N  75 10  1 W
Lewisburg                       West Virginia    37 49 58 N  80 19 58 W
Lewiston                        Idaho            46 24 42 N 117  1 11 W
Lewiston                        Maine            44  5 48 N  70 13  5 W
Lewiston                        New York         43 10  9 N  79  0  6 W
Lewistown                       Montana          47  4 58 N 109 25  1 W
Lexington                       Kentucky         38  2 49 N  84 29 45 W
Lhasa                           Tibet            29 40 59 N  91 12  0 E
Libreville                      Gabon             0 36  0 N   9 18  0 E
Lihue                           Hawaii           21 58 48 N 159 22 30 W
Lima                            Ohio             40 44 34 N  84  6 19 W
Lima                            Peru             12  5 59 S  76 54 59 W
Lincoln                         Kansas           39  1 58 N  98  7 58 W
Lincoln                         Maine            45 22 58 N  68 31  1 W
Lincoln Muni                    Nebraska         40 51  2 N  96 45 32 W
Lincoln                         Nebraska         40 48 59 N  96 42 15 W
Lindenhurst                     New York         40 41 49 N  73 21 24 W
Linz                            Austria          48 13 59 N  14 11 23 E
Lisbon                          North Dakota     46 21  0 N  97 43  1 W
Lisbon                          Portugal         38 42  0 N   9  5  0 W
Little Rock                     Arkansas         34 44 41 N  92 16 36 W
Littleton                       New Hampshire    44 15  0 N  71 45  0 W
Liverpool                       United Kingdom   53 25  0 N   2 51 59 W
Livingston                      Alabama          32 34 58 N  88  9  0 W
Livingston                      Montana          45 39 47 N 110 33 46 W
Livonia                         Michigan         42 22 59 N  83 22 30 W
Lockwood Valley                 California       34 26 45 N 119  3 10 W
Logan                           Utah             41 44 24 N 111 49 40 W
Lolo                            Montana          46 45  0 N 114  4 58 W
Lompoc                          California       34 40 47 N 120 27  0 W
London                          Canada           43  0  0 N  81 15  0 W
London                          United Kingdom   51 30  0 N   0  7  0 W
Long Beach                      California       33 46 14 N 118 11 16 W
Longview                        Texas            32 29 30 N  94 43 59 W
Longview                        Washington       46  6 19 N 123  0 21 W
Lorain                          Ohio             41 28  4 N  82 10 49 W
Lordsburg                       New Mexico       32 19 58 N 108 45  0 W
Los Alamos                      New Mexico       35 52 58 N 106 19 58 W
Los Altos Hills                 California       37 20 38 N 122  7 30 W
Los Angeles                     California       34  3 15 N 118 14 27 W
Louisville                      Georgia          32 59 11 N  82 23  8 W
Louisville                      Kentucky         38 14 47 N  85 45 48 W
Louisville                      Kentucky         38 14 47 N  85 45 48 W
Louisville                      Kentucky         38 15  0 N  85 46  0 W
Loveland                        Colorado         40 12 36 N 105  3 36 W
Lovelock                        Nevada           40 10  1 N 118 37  1 W
Lowell                          Massachusetts    42 38 25 N  71 19 13 W
Lubbock                         Texas            33 35  4 N 101 50 34 W
Ludwigshafen                    Germany          49 29 00 N    8 27 00 E
Ludwigshafen                    Germany          49 29  5 N   8 22 58 E
Luebeck                         Germany          53 52 00 N   10 42 00 E
Lusaka                          Zambia           15 19 58 S  28 26 59 E
Luxembourg City                 Luxembourg       49 37  1 N   6 12  0 E
Lynchburg                       Virginia         37 24 53 N  79  8 35 W
Lynden                          Washington       48 55 58 N 122 27  0 W
Lynn Haven                      Florida          30 14 50 N  85 40 18 W
Lynn                            Massachusetts    42 27 47 N  70 56 53 W
Lyon                            France           45 43 59 N   4 52  0 E
Macao                           China            22  0  0 N 113  0  0 E
Mackay                          Idaho            43 55  1 N 113 37 58 W
Macon                           Georgia          32 50 12 N  83 37 36 W
Madelia                         Minnesota        44  2 59 N  94 22 58 W
Madison                         Alabama          34 41 30 N  86 45 41 W
Madison                         South Dakota     44  0 24 N  97  6 47 W
Madison                         Wisconsin        43  4  0 N  89 22  0 W
Madison                         Wisconsin        43  4 22 N  89 22 54 W
Madras                          India            13  0  0 N  80 10 58 E
Madrid                          Spain            40 25 59 N   3 42  0 W
Magdalena                       New Mexico       34 10  1 N 107 45  0 W
Magdeburg                       Germany          52 08 00 N   11 37 00 E
Magnolia                        Arkansas         33 15 45 N  93 14  4 W
Mainz                           Germany          50 00 00 N    8 15 00 E
Maiquetia                       Venezuela        10 35 59 N  66 58 59 W
Majuro                          Marshall Islands  7  3 47 N 171 16 10 E
Malden                          Massachusetts    42 25 23 N  71  4  0 W
Male                            Maldive Island    4  0  0 N  73  0  0 E
Maloelap                        Marshall Islands  8 42 29 N 171 13 59 E
Malone                          New York         44 49 58 N  74 19 58 W
Managua                         Nicaragua        12 10  0 N  86 15 59 W
Manaus                          Brazil            3  1 59 S  60  2 59 W
Manchester                      Connecticut      41 46 59 N  72 31 23 W
Manchester                      New Hampshire    42 59 27 N  71 27 41 W
Manchester                      United Kingdom   53 28  0 N   2 13 59 W
Mandalay                        Myanmar          22  0  0 N  96  7 59 E
Mandan                          North Dakota     46 49 36 N 100 53 41 W
Mangum                          Oklahoma         34 53 59 N  99 31  1 W
Manhattan Beach                 California       33 52 19 N 118 23 52 W
Manhattan Beach                 California       33 53 50 N 118 23 45 W
Manhattan                       Kansas           39 10 59 N  96 34 30 W
Manila                          Philippines      14 37  0 N 121  0  0 E
Manitowoc                       Wisconsin        44  4 58 N  87 42  0 W
Mannheim                        Germany          49 28 15 N   8 30  0 E
Mansfield                       Ohio             40 45 24 N  82 31  0 W
Manton                          California       40 27 17 N 121 46 22 W
Mantorville                     Minnesota        44  2 59 N  92 27  0 W
Marietta                        Georgia          33 57  0 N  84 32 48 W
Marion                          Virginia         36 47 59 N  81 32 59 W
Marlton                         New Jersey       39 52 58 N  74 55  1 W
Marquette                       Michigan         46 31 58 N  87 25  1 W
Marseille                       France           43 17 59 N   5 25  0 E
Marseille                       France           43 17 59 N   5 25  0 E
Marshall                        Texas            32 32 59 N  94 22 59 W
Martinsburg                     West Virginia    39 30  0 N  78  0  0 W
Martinsville                    Virginia         36 40  1 N  79 52 58 W
Mashpee                         Massachusetts    42 30  7 N  70 30 46 W
Mason City                      Iowa             43  7 58 N  93 13 58 W
Mauldin                         South Carolina   34 47 52 N  82 17 56 W
Mayaguez                        PR               18 15  0 N  67  9  0 W
Maysville                       Kentucky         38 34 58 N  83 45  0 W
Mc Alester                      Oklahoma         34 55  1 N  95 45  0 W
McAllen                         Texas            26 12 11 N  98 13 48 W
McAllen                         Texas            26 12 11 N  98 13 48 W
Mc Cook                         Nebraska         40 13  1 N 100 37  1 W
Mc Gill                         Nevada           39 25  1 N 114 46 58 W
McGrath                         Alaska           62 53 59 N 155 35 59 W
McKeesport                      Pennsylvania     40 21  0 N  79 50 59 W
McNary                          Arizona          34 10  1 N 109 55  1 W
Mc Nary                         Louisiana        30 58  1 N  92 31 58 W
Medford                         Massachusetts    42 25  5 N  71  6 24 W
Medford                         Oregon           42 19 23 N 122 52  1 W
Medicine Hat                    Canada           50  1 48 N 110 43 48 W
Melbourne                       Australia        37 51 59 S 145  7 59 E
Melbourne                       Florida          28  4 58 N  80 37  1 W
Melksham                        United Kingdom   51 13 11 N   2  4 48 E
Melrose Park                    Illinois         41 52 48 N  87 38 24 W
Memphis                         Tennessee        35  8 45 N  90  3 12 W
Mena                            Arkansas         34 34 58 N  94  9  0 W
Meredith                        New Hampshire    43 34 58 N  71 34 58 W
Meriden                         Connecticut      41 32  5 N  72 47 30 W
Meridian                        Mississippi      32 22  0 N  88 42  0 W
Meridianville                   Alabama          34 46  0 N  86 32 59 W
Merrimack                       New Hampshire    42 49  5 N  70 48 42 W
Merritt Island                  Florida          28 22 47 N  80 42  0 W
Mesa                            Arizona          33 24 53 N 111 49 40 W
Mesquite                        Texas            32 45 54 N  96 35 48 W
Metairie                        Louisiana        30  0  0 N  90 10 58 W
Mexico City                     Mexico           19 28  0 N  99  8 59 W
Mexico                          Missouri         39 10  0 N  91 49 59 W
Miami Beach                     Florida          25 47 17 N  80  7 47 W
Miami                           Florida          25 46 36 N  80 11 31 W
Midas                           Nevada           41 15  0 N 116 49 58 W
Middlebury                      Vermont          44  0  0 N  73 10  1 W
Middletown                      Delaware         39 30  0 N  75 40  1 W
Midland                         Texas            31 59 42 N 102  4 40 W
Midway Island                   US Territory     28 11 59 N 177 22 58 W
Midwest City                    Oklahoma         35 27  0 N  97 23 30 W
Milan                           Italy            45 28 59 N   9 11 59 E
Milbank                         South Dakota     45 13  1 N  96 37 58 W
Milford                         Connecticut      41 13 30 N  73  3 36 W
Milford                         Delaware         38 55  1 N  75 25  1 W
Milford                         New Hampshire    42 49  5 N  71 43 15 W
Milford                         Utah             38 19 58 N 113  4 58 W
Mili                            Marshall Islands  6  4 59 N 171 43 59 E
Milledgeville                   Georgia          33  4 58 N  83 15  0 W
Miller                          South Dakota     44 31  1 N  99  0  0 W
Millinocket                     Maine            45 40  1 N  68 43 58 W
Millville                       New Jersey       39 22  5 N  75  4 29 W
Milpitas                        California       37 22 36 N 122  1 58 W
Milwaukee                       Wisconsin        43  2 18 N  87 54 15 W
Mine Hill                       New Jersey       40 52 30 N  74 36 46 W
Minneapolis                     Minnesota        44 58 57 N  93 15 42 W
Minnetonka                      Minnesota        44 56 23 N  93 26 35 W
Minot                           North Dakota     48 14 17 N 101 17 49 W
Miquelon Island                 France           47  6  0 N  56 23 59 W
Miramar                         Florida          26  0 36 N  80  9  0 W
Mishawaka                       Indiana          41 42 46 N  86 11  4 W
Mississauga                     Canada           43 35 24 N  79 27 35 W
Missoula                        Montana          46 51 42 N 114  0 28 W
Mitchell                        South Dakota     43 32 35 N  98  1 30 W
Mobile                          Alabama          30 41 35 N  88  2 33 W
Mobridge                        South Dakota     45 31 58 N 100 25 58 W
Modesto                         California       37 38 35 N 121  0  7 W
Moenchengladbach                Germany          51 12 00 N    6 26 00 E
Moenkopi                        Arizona          36  7  1 N 111 13  1 W
Moers                           Germany          51 27 00 N    6 39 00 E
Moline                          Illinois         41 30 30 N  90 30 48 W
Molokai                         Hawaii           21  9 21 N 157  5 56 W
Moncton                         Canada           46  6 35 N  64 40 12 W
Monroe                          Louisiana        32 30  0 N  92  7  0 W
Monrovia                        Liberia           6 15  0 N  10 20 59 W
Montebello                      California       34  0  0 N 118  5 59 W
Monte Carlo                     Monaco           43 43  0 N   7 46 59 E
Montego Bay                     Jamaica          18 30  0 N  77 55  0 W
Monterey                        California       36 36  0 N 121 52 58 W
Monterey Park                   California       34  3 42 N 118  7 37 W
Montevideo                      Uruguay          34 49 59 S  56  9 59 W
Montgomery                      Alabama          32 22 32 N  86 18 30 W
Monticello                      Indiana          40  4 58 N  88 34 58 W
Monticello                      Maine            46 19  1 N  67 52 58 W
Monticello                      Utah             37 55  1 N 109 25  1 W
Mont-Joli                       Canada           48 36  0 N  68 13 11 W
Montour Falls                   New York         42 20 24 N  76 47 24 W
Montpelier                      Indiana          40 34 58 N  85 19 58 W
Montpelier                      Vermont          44 15 35 N  72 34 40 W
Montpellier                     France           43 37 59 N   3 52 59 E
Montreal                        Canada           45 30  0 N  73 34 47 W
Moore                           Oklahoma         35 20 12 N  97 29 17 W
Moose Jaw                       Canada           50 22 11 N 105 31 48 W
Morehead                        Kentucky         38 10  1 N  83 25  1 W
Morgan City                     Louisiana        29 41 53 N  91 12 24 W
Morgantown                      West Virginia    39 37 54 N  79 57 11 W
Moron                           Spain            37 10 59 N   5 36 47 W
Morristown                      New Jersey       40 47 59 N  74 28 58 W
Morristown                      Tennessee        36 10  1 N  83 17 59 W
Morrow                          Georgia          33 35 24 N  84 19 40 W
Moscow                          Idaho            46 43 59 N 117  0  0 W
Moscow                          Russia           55 45  0 N  37 37  0 E
Moses Lake                      Washington       47  7 58 N 119 15  0 W
Mountain Brook                  Alabama          33 29 53 N  86 45 11 W
Mountain View                   California       37 23 17 N 122  4 47 W
Mountain View                   Missouri         36 58 58 N  91 46  1 W
Mount Erebus                    Antarcti         77 27 25 S 167  4 48 E
Mount Hopkins                   Arizona          31 41 19 N 110 53  2 W
Mount Vernon                    New York         40 54 35 N  73 49 30 W
Muelheim                        Germany          51 26 00 N    6 53 00 E
Muenster                        Germany          51 58 00 N    7 38 00 E
Muncie                          Indiana          40 11 27 N  85 23 16 W
Muncy                           Pennsylvania     41 14 31 N  75 53 16 W
Munich                          Germany          48  7 59 N  11 34 59 E
Murfreesboro                    Tennessee        35 50 53 N  86 23 30 W
Murray                          Utah             40 39 35 N 111 53 13 W
Muskegon                        Michigan         43 15  0 N  86 19 58 W
Muskogee                        Oklahoma         35 44 41 N  95 22  0 W
Myrtle Beach                    South Carolina   33 42  0 N  78 52 58 W
Naalehu                         Hawaii           19  0  0 N 155 34 58 W
Nagasaki                        Japan            32 55  0 N 129 55  0 E
Nagoya                          Japan            35 15  0 N 136 55  0 E
Nagpur                          India            21  4 59 N  79  2 59 E
Nairobi                         Kenya             1 16 59 S  36 49  0 E
Namorik                         Marshall Islands  5 37 54 N 168  7 30 E
Nampa                           Idaho            43 34 23 N 116 33 43 W
Nandi                           Fiji             17 45  0 S 177 26 59 E
Napa                            California       38 17 59 N 122 17 24 W
Naperville                      Illinois         41 45  0 N  88 10  0 W
Naples                          Florida          26  7  1 N  81 46  1 W
Naples                          Italy            40 37  0 N  14 11 59 E
Nashua                          New Hampshire    42 46 58 N  71 22 58 W
Nashville                       Tennessee        36  9 33 N  86 46 54 W
Nassau                          Bahamas          25  3  0 N  77 28  1 W
Natal                           Brazil            5 17 59 S  35 47 59 W
Natchez                         Mississippi      31 33 47 N  91 23 30 W
N'djamina                       Chad             12  8 24 N  15  2 23 E
Needles                         California       34 51  0 N 114 39  0 W
Nenana                          Alaska           64 34 11 N 149  4 11 W
Neponsit                        New York         43 34  1 N  73 52  1 W
Neuss                           Germany          51 12 00 N    6 42 00 E
Nevada                          Missouri         37 49  1 N  94 20 59 W
New Albany                      Indiana          38 16 58 N  85 49  1 W
Newark                          Delaware         39 40 59 N  75 45 29 W
Newark                          New Jersey       40 44 13 N  74 10 18 W
New Bedford                     Massachusetts    41 38 12 N  70 55 41 W
New Britian                     Connecticut      41 40  8 N  72 46 59 W
New Brunswick                   New Jersey       40 28 58 N  74 27  0 W
New Carrollton                  Maryland         38 55 12 N  77  4  2 W
New Castle                      Australia        32 47 59 S 151 49 59 E
New Castle                      Delaware         39 39 47 N  75 33 42 W
New Castle                      Indiana          39 55  1 N  85 25  1 W
New Castle                      Pennsylvania     41  0  0 N  80 25  1 W
Newcastle                       United Kingdom   53  1  0 N   2 13 59 W
New Delhi                       India            28 53 59 N  77 13  0 E
Newell                          South Dakota     44 43  1 N 103 25 58 W
New Hampton                     Iowa             43  2 59 N  92 19 58 W
New Hartford                    Connecticut      41 52 30 N  73  2 30 W
New Haven                       Connecticut      41 18 24 N  72 55 29 W
New Iberia                      Louisiana        30  0 42 N  91 49 23 W
New London                      Connecticut      41 19 58 N  72  4 58 W
New Meadows                     Idaho            44 58  1 N 116 19 58 W
New Orleans                     Louisiana        29 56 52 N  90  4  9 W
Newport Beach                   California       33 37 11 N 117 55 37 W
Newport                         Kentucky         39  5 17 N  84 29 42 W
Newport                         New Hampshire    43 19 58 N  72 10  1 W
Newport News                    Virginia         36 58 36 N  76 25  5 W
Newport                         Oregon           44 38 59 N 124  1 58 W
Newport                         Rhode Island     41 28 54 N  71 19  0 W
Newport                         Vermont          44 55  1 N  72 15  0 W
New Rochelle                    New York         40 54 29 N  73 46 54 W
New Rockford                    North Dakota     47 40  1 N  99  7 58 W
Newton                          Massachusetts    42 20 53 N  71 11 23 W
Newton                          New Jersey       41  2 59 N  74 45  0 W
New Washoe City                 California       39 18 48 N 119 47  9 W
New York                        New York         40 45  6 N  73 59 39 W
Niagara Falls                   New York         43  5 34 N  79  3 25 W
Nice                            France           43 42  0 N   7 20 59 E
Nicosia                         Cyprus           35  8 59 N  33 16 58 E
Nitro                           West Virginia    38 25  1 N  81 49 58 W
Nogales                         Arizona          31 19 58 N 110 55  1 W
Nome                            Alaska           64 30  0 N 165 25  1 W
Norco                           California       33 55  5 N 117 31 40 W
Norfolk                         Nebraska         42  1 41 N  97 25  0 W
Norfolk                         Virginia         36 51 10 N  76 17 21 W
Norman                          Oklahoma         35 13  0 N  97 26 23 W
North Bay                       Canada           46 19 12 N  79 27 35 W
North Bellmore                  New York         40 41 32 N  73 32 55 W
North Cape May                  New Jersey       39  0  0 N  74 33 36 W
North Charleston                South Carolina   32 53  5 N  80  0  0 W
Northfield                      Minnesota        44 28  1 N  93 10 58 W
North Hollywood                 California       34  7 59 N 118 25  1 W
North Las Vegas                 Nevada           36 12 11 N 115  6 43 W
North Little Rock               Arkansas         34 45 18 N  92 16  0 W
North Olmstead                  Ohio             41 21  0 N  81 58  0 W
North Platte                    Nebraska         41  8 17 N 100 45 43 W
Northport                       Washington       48 52 58 N 117 46 58 W
Northrop Strip                  New Mexico       32 42  0 N 106 19 47 W
Northway                        Alaska           62 58 11 N 141 55 48 W
Norton                          Kansas           39 40  1 N  99 54  0 W
Norton                          Virginia         36 53 59 N  82 35 59 W
Norwalk                         California       33 54  6 N 118  4 47 W
Norwalk                         Connecticut      41  7 23 N  73 21 53 W
Norway                          Maine            44 10 58 N  70 34 58 W
Nottingham                      United Kingdom   52 58  0 N   1  8 59 W
Nouan                           France           47 30 15 N   2  0 10 E
Noumea                          New Caledonia    22 18  0 S 166 48  0 E
Novi                            Michigan         42 28 30 N  83 31 30 W
Nurnberg                        Germany          49 27  0 N  11  5 56 E
Oakfield                        Maine            46  7 58 N  68 10  1 W
Oakland                         California       37 48  2 N 122 15 54 W
Oakley                          Kansas           39  7 58 N 100 49  1 W
Oak Park                        Illinois         41 53 59 N  87 46 59 W
Oak Ridge                       Tennessee        36  0 42 N  84 16  0 W
Oberhausen                      Germany          51 28 00 N    6 51 00 E
Oberlin                         Ohio             41 15 51 N  82 15 24 W
Oberpfaffenhofen                Germany          48  4 30 N  11 16 58 E
Ocala                           Florida          29 10 58 N  82  9  0 W
Ocean City                      Maryland         38 19 58 N  75 10  1 W
Ocean Grove                     New Jersey       40 10  1 N  74  0  0 W
Oceanside                       California       33 11 53 N 117 22 37 W
Odessa                          Texas            31 51 29 N 102 22 30 W
Offenbach                       Germany          50 06 00 N    8 46 00 E
Ogallala                        Nebraska         41  7 58 N 101 43 58 W
Ogden                           Utah             41 13 31 N 111 58 22 W
Ohakea                          New Zealand      40 12  0 S 175 22 59 E
Okinawa                         Japan            26 21  0 N 127 46  0 E
Oklahoma City                   Oklahoma         35 28 26 N  97 31  4 W
Olathe                          Kansas           38 53  5 N  94 49 18 W
Oldenburg                       Germany          53 10 00 N    8 12 00 E
Oldendorf                       Germany          52 17 39 N   8 32 36 E
Olean                           New York         42  4 58 N  78 25  1 W
Olympia                         Washington       47  1 59 N 122 58  1 W
Omaha                           Nebraska         41 15 42 N  95 56 13 W
Ontario                         California       34  3 42 N 117 39  0 W
Oostende                        Belgium          51  7 48 N   2 32 59 E
Opelika                         Alabama          32 38 53 N  85 23  6 W
Opheim                          Montana          48 51  0 N 106 19  1 W
Oran                            Algeria          35 46  0 N   0 44 59 W
Orangeburg                      South Carolina   33 30  0 N  80 49 58 W
Orange                          California       33 47 12 N 117 50 59 W
Orange                          Connecticut      41 15  0 N  73  0  0 W
Orange Park                     Florida          30  6 35 N  81 26 23 W
Orange Park                     Florida          30  9 30 N  81 43 58 W
Orem                            Utah             40 18 42 N 111 42  0 W
Orlando                         Florida          28 32 42 N  81 22 37 W
Orleans                         France           47 55  0 N   1 55 59 E
Osaka                           Japan            34 46 58 N 135 26 59 E
Osborne                         Kansas           39 25  1 N  98 42  0 W
Oshkosh                         Wisconsin        44  1 18 N  88 32 42 W
Oslo                            Norway           59 55 59 N  10 40 59 E
Osnabrueck                      Germany          52 16 00 N    8 03 00 E
Ottawa                          Canada           45 25 12 N  75 40 12 W
Ottumwa                         Iowa             41  0  0 N  92 25 58 W
Oulu                            Finland          65 00 00 N   25 26 00 E
Overland Park                   Kansas           38 58 11 N  94 40  0 W
Owensboro                       Kentucky         37 46  5 N  87  6 47 W
Oxford                          Mississippi      34 22  1 N  89 30  0 W
Oxford                          North Carolina   36 16 58 N  78 34 58 W
Oxnard                          California       34 12 17 N 119 10 29 W
Ozark                           Arkansas         35 28 58 N  93 49  1 W
Paauilo                         Hawaii           20  3  0 N 155 25  1 W
Pacific Beach                   California       32 43 59 N 117 10  1 W
Pacific                         Missouri         38 28 11 N  90 45 54 W
Paderborn                       Germany          51 43 00 N    8 46 00 E
Paducah                         Kentucky         37  5 12 N  88 35 56 W
Pagan Island                    US Territory     18  7 27 N 145 46  6 E
Pago Pago                       Samoa            14 19 58 S 170 43  1 W
Palembang                       Indonesia         2 53 59 S 104 42  0 E
Palm City                       Florida          27  6 35 N  80  6 35 W
Palmdale                        California       34 59 45 N 118  7  1 W
Palmer                          Alaska           61 36  0 N 149  5 59 W
Palo Alto                       California       37 26 30 N 122  9 46 W
Panama City                     Florida          30  7 58 N  85 39  0 W
Panama City                     Panama            9  4  1 N  79 22 58 W
Papeete                         Tahiti           17 34  1 S 149 37  1 W
Paradise                        Nevada           36  6  0 N 115  7  1 W
Paris                           France           48 51  0 N   2 19 59 E
Paris                           Illinois         39 34 58 N  87 40  1 W
Parkersburg                     West Virginia    39 16  0 N  81 33 29 W
Park Rapids                     Minnesota        46 52 58 N  95  4 58 W
Park View                       New Mexico       36 45  0 N 106 30  0 W
Parma                           Ohio             41 23  5 N  81 42 42 W
Parsons                         West Virginia    39  4 58 N  79 40  1 W
Pasadena                        California       34  8 44 N 118  8 41 W
Pasadena                        Texas            29 42 47 N  95 12 42 W
Pascagoula                      Mississippi      30 21 11 N  88 32 48 W
Paterson                        New Jersey       40 55  0 N  74 10 20 W
Pawtucket                       Rhode Island     41 52 41 N  71 22 59 W
Peace River                     Canada           56 13 47 N 117 24  0 W
Pearce                          Australia        31 40  0 S 116  1  0 E
Pembina                         North Dakota     48 58  1 N  97 15  0 W
Penang                          Malaysia          5 17 59 N 100 16 59 E
Pendleton                       Oregon           45 40 58 N 118 46 58 W
Pensacola                       Florida          30 24 51 N  87 12 55 W
Peoria                          Illinois         40 41 42 N  89 35 33 W
Perth Amboy                     New Jersey       40 31  1 N  74 16  1 W
Perth                           Australia        31 49 59 S 116 10  0 E
Peru                            Illinois         41 19 58 N  89 10  1 W
Peshawar                        Pakistan         34  0  0 N  71 30 47 E
Petersburg                      Alaska           56 48 36 N 132 56 59 W
Petersburg                      Virginia         37 12  0 N  77 30  0 W
Pforzheim                       Germany          48 53 00 N    8 42 00 E
Phenix City                     Alabama          32 27 47 N  85  0 11 W
Philadelphia                    Pennsylvania     39 56 57 N  75  9 20 W
Philip                          South Dakota     44  2 59 N 101 34 58 W
Phoenix                         Arizona          33 27 11 N 112  4 26 W
Phuket                          Thailand          8  7  0 N  98 19  0 E
Picayune                        Mississippi      30 31 29 N  89 40 41 W
Pico Rivera                     California       34  0  0 N 118  4 58 W
Pierce                          Nebraska         42 10 58 N  97 32 59 W
Pierre                          South Dakota     44 22 18 N 100 20 52 W
Pilot Hill                      California       38 49 40 N 120 58 40 W
Pine Bluff                      Arkansas         34 13 23 N  92  1  0 W
Pine City                       Minnesota        45 49 58 N  93  1  1 W
Pitcairn Islands                UK Territory     25  3 59 S 130  4 58 W
Pittsburgh                      Pennsylvania     40 26 18 N  80  0  0 W
Pittsfield                      Massachusetts    42 26 52 N  73 15 14 W
Placerville                     California       38 42 34 N 120 40 58 W
Plainfield                      New Jersey       40 37 58 N  74 25  1 W
Plaisance                       Mauritius        20 25 59 S  57 42  0 E
Plano                           Texas            33  1 12 N  96 42  0 W
Plattsburgh                     New York         44 40  1 N  73 30  0 W
Plymouth                        Massachusetts    42  0  0 N  70 45  0 W
Plymouth                        Minnesota        44 58 57 N  93 15 42 W
Plymouth                        New Hampshire    43 49 58 N  71 40  1 W
Pocatello                       Idaho            42 52 23 N 112 27  0 W
Pocomoke City                   Maryland         38  4 58 N  75 34 58 W
Pohnpei                         Micronesia        6 59  4 N 158 12 55 E
Point Hope                      Alaska           68 17 59 N 166 37 58 W
Polson                          Montana          47 40  1 N 114 10  1 W
Pomona                          California       34  3 42 N 117 45  0 W
Pompano Beach                   Florida          26 13 59 N  80  7 30 W
Ponca City                      Oklahoma         36 42 25 N  97  0 33 W
Ponca City                      Oklahoma         36 42 25 N  97  0 33 W
Ponce                           PR               18  1  0 N  66 34  0 W
Pontiac                         Michigan         42 38 12 N  83 17 30 W
Poplar Bluff                    Missouri         36 43  1 N  90 22  1 W
Poplar                          Montana          48  7 58 N 105 10  1 W
Pori                            Finland          61 28 00 N   21 45 00 E
Port Allen                      Hawaii           21 53 59 N 159 36 21 W
Port Arthur                     Texas            29 52 30 N  93 56 15 W
Port-au-Prince                  Haiti            18 34 59 N  72 19 59 W
Port Huron                      Michigan         43  0  0 N  82 30  0 W
Portland                        Maine            43 39 33 N  70 15 19 W
Portland                        Oregon           45 31  5 N 122 40 33 W
Port Moresby                    Papua             9 26 59 S 147 13  0 E
Port of Spain                   Trinida          10 35 59 N  61 21  0 W
Port Salerno                    Florida          27 11 59 N  80 12  0 W
Portsmouth                      New Hampshire    43  4 30 N  70 45 24 W
Portsmouth                      Ohio             38 45  0 N  83  0  0 W
