"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"111675","SN 2022ogt","13:27:00.997","-11:53:16.79","SN Ib/c","0.02143","","","ATLAS, ALeRCE","ATLAS, ZTF","DEbass","ALeRCE; ATLAS","ATLAS22srk","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","ANU-2.3m - WiFeS","1","1","","18.556","orange-ATLAS","2022-07-04 18:12:08.352","ATLAS_Bot1","","2022TNSTR1875....1T","2022TNSCR2041....1L",""
"111628","SN 2022oey","03:48:29.040","+70:08:12.73","SN II","0.004","UGC 02855","0.004003","ALeRCE, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ALeRCE; ATLAS; GaiaAlerts","ZTF22aarynsk","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.2876","r-ZTF","2022-07-04 11:04:39.000","ALeRCE","","2022TNSTR1863....1M","2022TNSCR2308....1H",""
"111552","SN 2022ocb","18:08:42.791","+60:12:59.48","SN Ia","0.053","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22skz","ATLAS-MLO - ATLAS-01, PS1 - GPC1, PS2 - GPC2","UH88 - SNIFS","1","1","","18.676","orange-ATLAS","2022-07-01 09:50:32.640","ATLAS_Bot1","","2022TNSTR1850....1T","2022TNSCR1923....1D",""
"111535","SN 2022obk","20:25:35.338","-30:43:13.59","SN Ia-pec","0.046","","","ASAS-SN, ATLAS","ASAS-SN, ATLAS","SCAT","ASAS-SN; ATLAS","ASASSN-22ip","ASASSN-3 - Paczynski, ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","17","g-Sloan","2022-07-01 07:12:00.000","Stanek","","2022TNSTR1839....1S","2022TNSCR1923....1D",""
"111513","SN 2022oao","13:14:39.450","+21:39:14.58","SN Ia","0.0497","","","ATLAS, YSE, GaiaAlerts","ATLAS, Pan-STARRS, GaiaAlerts","UCSC","ATLAS; GaiaAlerts; Pan-STARRS; YSE","ATLAS22skm","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, PS2 - GPC2","SOAR - Goodman","1","1","","18.827","orange-ATLAS","2022-06-30 07:48:16.416","ATLAS_Bot1","","2022TNSTR1840....1T","2022TNSCR1881....1D",""
"111496","SN 2022nzx","01:31:46.680","+33:36:58.00","SN II","0.0166549999","","","GaiaAlerts, ATLAS, ALeRCE, Pan-STARRS","GaiaAlerts, ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS","Gaia22csk","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.55","G-Gaia","2022-06-29 08:39:50.400","Gaia_Bot1","","2022TNSTR1841....1H","2022TNSCR1959....1S",""
"111474","SN 2022nzb","13:52:38.710","+46:20:56.29","SN Ia","0.062267","CGCG 246-024","0.062267","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts","ZTF22aaphemj","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6938","g-ZTF","2022-06-30 05:23:00.004","ALeRCE","","2022TNSTR1824....1M","2022TNSCR1847....1S",""
"111382","SN 2022nvo","00:56:22.000","+31:13:58.87","SN Ia","0.05","","","GaiaAlerts, ATLAS, Pan-STARRS","GaiaAlerts, ATLAS, Pan-STARRS","TCD","ATLAS; GaiaAlerts; Pan-STARRS","Gaia22cru","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, PS2 - GPC2","LT - SPRAT","1","1","","17.78","G-Gaia","2022-06-27 16:30:43.200","Gaia_Bot1","","2022TNSTR1812....1H","2022TNSCR1870....1D",""
"111180","SN 2022nnx","23:43:43.819","+05:49:38.63","SN II","0.035","SDSS J234343.79+054941.8","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF22aapjrvz","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","18.8641","g-ZTF","2022-06-25 10:25:19.001","ALeRCE","","2022TNSTR1762....1F","2022TNSCR2285....1S",""
"111147","SN 2022nmq","00:18:19.290","+19:23:44.20","SN Ic","0.0180859994","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF22aaoolua","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.9018","g-ZTF","2022-06-25 10:23:15.648","ZTF_CLU_PUBLIC","","2022TNSTR1768....1D","2022TNSCR1882....1S",""
"111095","SN 2022nkq","17:28:20.495","+73:27:19.40","SN Ia","0.056","","","ATLAS, Fink","ATLAS, ZTF","ZTF","ATLAS; Fink","ATLAS22rks","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.981","orange-ATLAS","2022-06-23 10:47:27.168","ATLAS_Bot1","","2022TNSTR1736....1T","2022TNSCR1773....1S",""
"111093","SN 2022nko","00:43:45.640","+18:12:11.46","SN Ia","0.08","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","TCD","ATLAS; Pan-STARRS","ATLAS22rkl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS2 - GPC2","LT - SPRAT","1","1","","18.581","orange-ATLAS","2022-06-23 14:12:13.248","ATLAS_Bot1","","2022TNSTR1736....1T","2022TNSCR1861....1H",""
"111022","SN 2022nhv","14:30:20.112","+41:15:56.86","SN Ia","0.081","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22ref","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","UH88 - SNIFS","1","1","","18.624","orange-ATLAS","2022-06-22 08:26:52.800","ATLAS_Bot1","","2022TNSTR1736....1T","2022TNSCR1805....1D",""
"110978","SN 2022ngd","01:07:45.210","+14:25:20.16","SN Ia","0.04","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22rez","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS2 - GPC2","UH88 - SNIFS","1","1","","18.624","orange-ATLAS","2022-06-21 13:52:35.616","ATLAS_Bot1","","2022TNSTR1729....1T","2022TNSCR1747....1H",""
"110977","SN 2022ngc","00:10:37.353","+28:53:28.32","SN Ia","0.084","","","ATLAS, ALeRCE, YSE","ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; YSE","ATLAS22rev","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.688","orange-ATLAS","2022-06-21 13:16:43.392","ATLAS_Bot1","","2022TNSTR1729....1T","2022TNSCR1807....1S",""
"110976","SN 2022ngb","18:56:51.480","+36:37:07.82","SN IIb","0.009","","","ATLAS, Pan-STARRS, ALeRCE, GaiaAlerts","ATLAS, Pan-STARRS, ZTF, GaiaAlerts","None","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22res","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","18.878","orange-ATLAS","2022-06-21 11:27:52.416","ATLAS_Bot1","","2022TNSTR1729....1T","2022TNSCR1746....1I",""
"110937","SN 2022nep","15:26:57.011","+03:06:38.61","SN Ia","0.092","SDSS J152657.18+030640.0","0.09257","XOSS, ATLAS, Pan-STARRS, Fink","XOSS, ATLAS, Pan-STARRS, ZTF","ZTF","ATLAS; Fink; Pan-STARRS; XOSS","XM73MZ","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.8","Clear-","2022-06-21 17:03:46.944","Zhang","","2022TNSTR1722....1Z","2022TNSCR1773....1S",""
"110893","SN 2022ncx","12:08:13.490","+66:38:24.86","SN Ia-91T-like","0.06","","","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS","ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22rdi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, PS2 - GPC2","LT - SPRAT","1","1","","18.124","cyan-ATLAS","2022-06-21 06:28:33.312","ATLAS_Bot1","","2022TNSTR1718....1T","2022TNSCR1853....1F",""
"110874","SN 2022nce","02:29:15.438","-22:08:16.47","SN II","0.036822","","","ATLAS, Pan-STARRS, YSE, ALeRCE","ATLAS, Pan-STARRS, ZTF","None","ALeRCE; ATLAS; Pan-STARRS; YSE","ATLAS22rbm","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","Gemini-S - GMOS-S","1","1","","18.671","orange-ATLAS","2022-06-19 09:46:16.896","ATLAS_Bot1","","2022TNSTR1707....1T","2022TNSCR2823....1J",""
"110852","SN 2022nbi","21:29:12.710","-00:37:15.31","SN Ia","0.03018","","","GaiaAlerts, ATLAS, Pan-STARRS","GaiaAlerts, ATLAS, Pan-STARRS","SCAT","ATLAS; GaiaAlerts; Pan-STARRS","Gaia22cot","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, PS2 - GPC2","UH88 - SNIFS","1","1","","18.17","G-Gaia","2022-06-17 21:27:21.600","Gaia_Bot1","","2022TNSTR1709....1H","2022TNSCR1747....1H",""
"110825","SN 2022nah","00:46:56.910","-21:50:49.60","SN II","0.021435","","","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ATLAS22qyk","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.81","orange-ATLAS","2022-06-19 07:37:19.776","ATLAS_Bot1","","2022TNSTR1707....1T","2022TNSCR2368....1S",""
"110824","SN 2022nag","18:05:00.655","+09:28:47.85","SN Ia","0.020954","CGCG 084-015","0.020954","SGLF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; SGLF","ZTF22aaoippk","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.748","g-ZTF","2022-06-17 07:54:04.000","Perez-Fournon","","2022TNSTR1710....1D","2022TNSCR1716....1S",""
"110817","SN 2022mzz","13:47:19.609","+21:49:58.79","SN Ia","0.052374","SDSS J134719.26+215001.7","0.05237393","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22aaoelug","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.712","r-ZTF","2022-06-17 05:08:54.001","ALeRCE","","2022TNSTR1699....1F","2022TNSCR1716....1S",""
"110810","SN 2022mzs","13:42:35.490","+30:11:27.28","SN Ia","0.03465","SDSS J134235.71+301131.0","0.03465024","ALeRCE, ATLAS, YSE, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; YSE","ZTF22aaoiddx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.618","g-ZTF","2022-06-17 06:52:51.001","ALeRCE","","2022TNSTR1699....1F","2022TNSCR1715....1C",""
"110781","SN 2022myp","13:41:45.180","-25:47:36.42","SN Ia","0.02633","","","ATLAS, ALeRCE, MASTER, GaiaAlerts","ATLAS, ZTF, MASTER, GaiaAlerts","ZTF","ALeRCE; ATLAS; GaiaAlerts; MASTER","ATLAS22qxv","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.527","orange-ATLAS","2022-06-19 01:21:14.688","ATLAS_Bot1","","2022TNSTR1701....1T","2022TNSCR1727....1S",""
"110766","SN 2022mya","17:21:08.053","+16:03:32.47","SN Ib","0.03","CGCG 111-024","0.030431","ALeRCE, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ZTF22aaolhhl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","18.8674","r-ZTF","2022-06-18 07:33:23.999","ALeRCE","","2022TNSTR1691....1F","2022TNSCR1760....1S",""
"110761","SN 2022mxv","23:51:05.130","+20:09:08.93","SN II","0.014046","","","ATLAS, ZTF, Fink, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","None","ATLAS; Fink; GaiaAlerts; Pan-STARRS; ZTF","ATLAS22qxp","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","Keck2 - NIRES","1","1","","18.249","orange-ATLAS","2022-06-18 13:05:36.384","ATLAS_Bot1","","2022TNSTR1692....1T","2022TNSCR1756....1D",""
"110750","SN 2022mxk","14:14:20.657","-19:25:22.48","SN Ia","0.07","SDSS J141420.47-192523.1","","ALeRCE","ZTF","ZTF","ALeRCE","ZTF22aaogyhz","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9174","r-ZTF","2022-06-17 05:02:45.997","ALeRCE","","2022TNSTR1685....1M","2022TNSCR1795....1S",""
"110737","SN 2022mwx","02:51:00.060","+37:17:30.01","SN Ia","0.05","WISEA J025100.26+371732.6","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts","ZTF22aaokitb","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.5388","r-ZTF","2022-06-17 11:16:41.002","ALeRCE","","2022TNSTR1685....1M","2022TNSCR1862....1S",""
"110736","SN 2022mww","03:12:47.060","+41:49:13.19","SN Ia","0.02","SDSS J031247.24+414914.5","","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","QUB","ALeRCE; ATLAS; GaiaAlerts","ZTF22aaokiud","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","16.2475","r-ZTF","2022-06-17 11:16:41.002","ALeRCE","","2022TNSTR1685....1M","2022TNSCR1895....1F",""
"110690","SN 2022mvc","15:30:12.550","+07:45:55.15","SN Ia","0.035027","","","ATLAS, ALeRCE, Pan-STARRS, Fink, GaiaAlerts, YSE","ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF","ALeRCE; ATLAS; Fink; GaiaAlerts; Pan-STARRS; YSE","ATLAS22qwh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.26","orange-ATLAS","2022-06-16 09:53:02.112","ATLAS_Bot1","","2022TNSTR1680....1T","2022TNSCR1705....1S",""
"110689","SN 2022mvb","16:02:09.398","-06:26:04.33","SN Ia","0.03","","","ATLAS, ALeRCE, Fink, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ATLAS22qwg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.428","orange-ATLAS","2022-06-16 10:00:59.904","ATLAS_Bot1","","2022TNSTR1680....1T","2022TNSCR1696....1P",""
"110688","SN 2022mva","15:40:44.841","+54:55:19.39","SN Ia","0.066576","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","SCAT","ATLAS; Pan-STARRS","PS22flf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS2 - GPC2","UH88 - SNIFS","1","1","","18.93","i-P1","2022-06-16 09:40:52.032","PS2_Bot1","","2022TNSTR1682....1C","2022TNSCR1941....1H",""
"110686","SN 2022muy","19:04:49.730","+69:53:26.56","SN Ia","0.076","","","GaiaAlerts, ATLAS","GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts","Gaia22cms","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","P60 - SEDM","1","1","","18.59","G-Gaia","2022-06-12 14:05:16.800","Gaia_Bot1","","2022TNSTR1681....1H","2022TNSCR1705....1S",""
"110652","SN 2022mts","18:42:43.388","-22:04:42.73","SN Ia","0.029167","","","ZTF","ZTF","ZTF","ZTF","ZTF22aaobkbh","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9767","g-ZTF","2022-06-11 09:33:46.944","ZTF_CLU_PUBLIC","","2022TNSTR1672....1D","2022TNSCR1759....1P",""
"110525","SN 2022mox","13:34:44.820","+33:53:23.06","SN Ia","0.023199","WISEA J133444.74+335325.5","0.023199","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE; ATLAS; GaiaAlerts","ZTF22aanzset","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.0214","g-ZTF","2022-06-12 07:16:40.999","ALeRCE","","2022TNSTR1643....1F","2022TNSCR1667....1S",""
"110515","SN 2022mon","02:01:57.653","+44:51:21.10","SN Ia","0.0232","","","ATLAS","ATLAS","TexSNs","ATLAS","ATLAS22qpy","ATLAS-MLO - ATLAS-01","HET - HET-LRS","1","1","","17.218","orange-ATLAS","2022-06-11 14:11:34.368","ATLAS_Bot1","","2022TNSTR1645....1T","2022TNSCR2001....1V",""
"110502","SN 2022moc","23:45:43.968","-24:33:13.54","SN Ia","0.049","","","ATLAS, ALeRCE, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","DEbass","ALeRCE; ATLAS; Pan-STARRS","ATLAS22qpt","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","ANU-2.3m - WiFeS","1","1","","18.55","orange-ATLAS","2022-06-11 08:54:16.128","ATLAS_Bot1","","2022TNSTR1645....1T","2022TNSCR1694....1L",""
